CJ Pony Parts,CSUS,25271,41,,YES,http://www.cjponyparts.com,4,1,1300,SV≥500&AFF=Yes,C
GreyCampus,CSUS,35700,41,271.1999989,YES,http://www.greycampus.com/,3,3,10,REVENUE_60D≥100,A
All Saints,CSUS,7882,41,31.98159981,YES,http://www.us.allsaints.com,4,4,1300,SV≥500&AFF=Yes,C
Origins,CSUK,13045,41,,YES,http://www.origins.co.uk/,4,4,1600,SV≥500&AFF=Yes,C
Menulog,CSAU,7457,41,,YES,http://www.menulog.com.au/,2,2,9900,SV≥3000&AFF=Yes,B
Sport Chek,CSCA,110325,41,2.75000003,YES,http://www.sportchek.ca/,3,3,9900,SV≥3000&AFF=Yes,B
The Children's Place,CSCA,110870,41,2.279999971,NO,http://www.childrensplace.com/shop/ca/home,2,2,2900,SV≥500&AFF=Yes,C
Dover Saddlery,CSUS,5486,40,,YES,http://www.doversaddlery.com/,4,2,1600,SV≥500&AFF=Yes,C
Madame Tussauds New York,CSUS,18826,40,16.47999978,YES,http://www.madametussauds.com/NewYork/,4,4,880,SV≥500&AFF=Yes,C
Raymour & Flanigan,CSUS,11139,40,50.47999954,YES,http://www.raymourflanigan.com/,4,1,590,REVENUE_60D≥50,B
ZQuiet,CSUS,147332,40,97.75000191,YES,https://zquiet.com/,4,4,1000,REVENUE_60D≥50,B
Squareup,CSUS,57161,40,,YES,https://squareup.com/,3,2,880,SV≥500&AFF=Yes,C
Corelle,CSUS,85502,40,3.120000005,YES,https://www.corelle.com,4,4,3600,SV≥3000&AFF=Yes,B
Cineworld,CSUK,3972,40,11.41450024,YES,http://www.cineworld.co.uk/,4,4,6600,SV≥3000&AFF=Yes,B
Liz Earle,CSUK,5010,40,58.09780005,YES,http://uk.lizearle.com/,4,3,5400,REVENUE_60D≥50,B
Urban Celebrity,CSUK,6195,40,9.697700024,YES,http://www.urbancelebrity.com/,4,3,1600,SV≥500&AFF=Yes,C
CanadaVet,CSCA,110365,40,139.8670006,NO,http://www.canadavet.com/,2,2,30,REVENUE_60D≥100,A
J&P Cycles,CSUS,297,39,74.20250082,YES,http://www.jpcycles.com,4,2,1900,REVENUE_60D≥50,B
Clarisonic,CSUS,8798,39,35.64800072,YES,http://www.clarisonic.com,5,2,880,SV≥500&AFF=Yes,C
National,CSUS,9253,39,,YES,http://www.shopnational.com,4,2,1600,SV≥500&AFF=Yes,C
La Quinta,CSUS,10359,39,,YES,http://www.lq.com/,4,4,1600,SV≥500&AFF=Yes,C
Levenger,CSUS,11836,39,,YES,http://www.levenger.com/,4,1,720,SV≥500&AFF=Yes,C
CPAP.com,CSUS,13339,39,,YES,http://www.cpap.com/,4,2,590,SV≥500&AFF=Yes,C
Thrift Books,CSUS,17335,39,6.51000011,YES,http://www.thriftbooks.com/,4,4,9900,SV≥3000&AFF=Yes,B
Blue Apron,CSUS,38147,39,82.2979002,YES,http://www.blueapron.com/,4,4,5400,REVENUE_60D≥50,B
IdealFit,CSUS,130136,39,14.90999997,YES,https://idealfit.com/,4,4,1000,SV≥500&AFF=Yes,C
SSENSE,CSUS,8209,39,22.2300005,YES,https://www.ssense.com/en-us,5,5,1600,SV≥500&AFF=Yes,C
rue 21,CSUS,11214,39,,YES,https://www.rue21.com/store/,3,0,49500,SV≥5000,C
Ashro,CSUS,1132,38,,YES,http://www.ashro.com/,4,1,1300,SV≥500&AFF=Yes,C
Sheraton,CSUS,3031,38,61.00599861,YES,http://www.starwoodhotels.com/sheraton,6,4,210,REVENUE_60D≥50,B
Stadium Goods,CSUS,138089,38,1.661999941,YES,http://www.stadiumgoods.com/,4,4,1300,SV≥500&AFF=Yes,C
Target Photo,CSUS,27131,38,0,YES,http://www.targetphoto.com/,4,4,4400,SV≥3000&AFF=Yes,B
Bevel,CSUS,37781,38,87.5,YES,https://getbevel.com/,4,4,260,REVENUE_60D≥50,B
Kendra Scott,CSUS,26305,38,7.296000123,YES,http://www.kendrascott.com/,4,2,8100,SV≥3000&AFF=Yes,B
Evereve,CSUS,36547,38,32.04000044,YES,http://evereve.com,4,1,1000,SV≥500&AFF=Yes,C
Vaporbeast,CSUS,39975,38,,YES,http://www.vaporbeast.com/,4,2,880,SV≥500&AFF=Yes,C
Blair,CSUS,1830,38,5.866000175,YES,http://www.blair.com/,4,2,4400,SV≥3000&AFF=Yes,B
JBL,CSUS,17209,38,7.391199946,YES,http://www.jbl.com/,4,2,1300,SV≥500&AFF=Yes,C
Feel Unique,CSUK,120,38,2.306600034,YES,http://www.feelunique.com/?curr=GBP,4,4,14800,SV≥3000&AFF=Yes,B
Lisa Angel,CSUK,16505,38,14.8003999,YES,http://www.lisaangel.co.uk/,4,2,880,SV≥500&AFF=Yes,C
Pro-Direct Select,CSUK,11943,38,1.032199979,YES,http://www.prodirectselect.com/,4,3,720,SV≥500&AFF=Yes,C
JA Resorts & Hotels,CSUK,45272,38,574.9920044,YES,https://www.jaresortshotels.com/,1,1,,REVENUE_60D≥100,A
Jekkle,CSAU,14141,38,58.50360024,YES,http://www.jekkle.com.au/,2,2,210,REVENUE_60D≥50,B
Myprotein Canada,CSCA,117944,38,65.78960037,YES,http://ca.myprotein.com/home.dept,2,2,90,REVENUE_60D≥50,B
Lillebaby,CSUS,38825,37,42.86999941,YES,http://lillebaby.com,4,4,720,SV≥500&AFF=Yes,C
Things Remembered,CSUS,183,37,13.07999992,YES,http://www.thingsremembered.com/,4,4,22200,SV≥3000&AFF=Yes,B
Tommy John,CSUS,3688,37,13.88000011,YES,http://www.tommyjohn.com/,4,4,1600,SV≥500&AFF=Yes,C
Tire Easy,CSUS,1688,37,,YES,http://www.tires-easy.com/,4,1,1600,SV≥500&AFF=Yes,C
Rock Bottom Golf,CSUS,4730,37,24.09609994,YES,http://www.rockbottomgolf.com/,4,2,1900,SV≥500&AFF=Yes,C
Select Blinds,CSUS,6665,37,390.3911977,YES,http://www.selectblinds.com,4,2,2400,REVENUE_60D≥100,A
Happy Feet Plus,CSUS,9847,37,52.39999962,YES,http://www.happyfeet.com/,4,2,170,REVENUE_60D≥50,B
Jimmy Jazz,CSUS,12011,37,11.43999982,YES,http://www.jimmyjazz.com/,4,4,14800,SV≥3000&AFF=Yes,B
Colorescience,CSUS,26737,37,125.1800003,YES,http://www.colorescience.com/,4,2,140,REVENUE_60D≥100,A
Active.com,CSUS,35971,37,,YES,http://www.active.com/,4,4,1300,SV≥500&AFF=Yes,C
Lakeside Collection,CSUS,7616,37,,YES,https://www.lakeside.com/homels,4,2,3600,SV≥3000&AFF=Yes,B
Prosoft Engineering,CSUS,16851,36,82.95000172,YES,http://www.prosofteng.com/,3,3,20,REVENUE_60D≥50,B
Touch of Class,CSUS,11107,36,,YES,http://www.touchofclass.com/,4,2,1600,SV≥500&AFF=Yes,C
OZO Hotels,CSUS,38043,36,149.3381004,NO,http://www.ozohotels.com,3,2,,REVENUE_60D≥100,A
Cox,CSUS,25554,36,54,YES,https://www.cox.com,3,0,1600,REVENUE_60D≥50,B
Stitch Fix,CSUS,27702,36,,YES,https://www.stitchfix.com/,4,1,1900,SV≥500&AFF=Yes,C
Click and Grow,CSUS,35272,36,144.2399998,YES,http://www.clickandgrow.com/,4,4,50,REVENUE_60D≥100,A
City Beach,CSAU,7329,36,33.78969955,YES,http://citybeach.com.au/,3,3,2400,SV≥500&AFF=Yes,C
outerknown,CSAU,16274,36,176.6580024,YES,http://www.outerknown.com/,3,3,10,REVENUE_60D≥100,A
Crazy Domains,CSAU,11131,36,,NO,http://www.crazydomains.com.au/,2,1,590,SV≥500&AFF=Yes,C
American Express Gift Cards,CSUS,4463,35,,YES,http://www.americanexpress.com/gift-cards/,4,4,880,SV≥500&AFF=Yes,C
Bealls,CSUS,624,35,5.129999876,YES,http://www.beallsflorida.com/,4,4,135000,SV≥3000&AFF=Yes,B
TaylorMade Golf Pre-Owned,CSUS,6194,35,57.75000048,YES,http://www.taylormadegolfpreowned.com,3,3,10,REVENUE_60D≥50,B
TVSuperStores,CSUS,90533,35,,YES,http://www.tvsuperstores.com/,4,2,720,SV≥500&AFF=Yes,C
Muscle Egg,CSUS,20828,35,,YES,http://www.muscleegg.com,4,2,720,SV≥500&AFF=Yes,C
Europcar NZ,CSUS,21755,35,164.9499979,YES,http://www.europcar.co.nz/,3,1,10,REVENUE_60D≥100,A
Sunbasket,CSUS,130211,35,117,YES,https://sunbasket.com/,3,0,2900,REVENUE_60D≥100,A
AttractionTix,CSUK,652,35,28.78420067,YES,http://www.attractiontix.co.uk,4,4,1300,SV≥500&AFF=Yes,C
Premier Inn,CSUK,2309,35,12.82480049,YES,http://www.premierinn.com/gb/en/home.html,4,2,14800,SV≥3000&AFF=Yes,B
Pour Moi,CSUK,19669,35,6.602800131,YES,https://www.pourmoi.co.uk/,4,4,1000,SV≥500&AFF=Yes,C
Perfect Memorials,CSUS,9374,34,16.32000017,YES,http://www.perfectmemorials.com,4,4,590,SV≥500&AFF=Yes,C
Sprint,CSUS,10341,34,0,YES,http://www.sprint.com,4,2,5400,SV≥3000&AFF=Yes,B
VIZIO,CSUS,10889,34,6.5,YES,http://www.vizio.com/,4,4,1000,SV≥500&AFF=Yes,C
Scottevest,CSUS,12062,34,19.8300004,YES,http://www.scottevest.com/,4,4,720,SV≥500&AFF=Yes,C
Amberen,CSUS,14304,34,,YES,http://amberen.com/,4,2,5400,SV≥3000&AFF=Yes,B
Kjus,CSUS,128393,34,275.0419025,YES,https://www.kjus.com/us/en/,3,1,10,REVENUE_60D≥100,A
Check into Cash,CSUS,23168,34,50,YES,http://checkintocash.com,4,4,1300,REVENUE_60D≥50,B
Leatherology,CSUS,36800,34,,YES,http://www.leatherology.com/,4,1,720,SV≥500&AFF=Yes,C
Tal Depot,CSUS,34035,34,68.39000058,YES,http://taldepot.com/,4,4,880,REVENUE_60D≥50,B
Hunter Boots,CSUS,22853,34,20.37109995,YES,https://www.hunterboots.com/us/en_us/,4,4,1000,SV≥500&AFF=Yes,C
Opodo,CSUK,94,34,,YES,http://www.opodo.co.uk,4,4,1300,SV≥500&AFF=Yes,C
Vision Support Services,CSUK,14107,34,600.1218002,YES,https://www.visionsupportservices.com/shop/,2,2,10,REVENUE_60D≥100,A
Newegg,CSUS,10,33,0,YES,http://www.newegg.com,5,5,40500,SV≥3000&AFF=Yes,B
Six Flags,CSUS,603,33,,YES,http://www.sixflags.com,3,0,18100,SV≥5000,C
Sur La Table,CSUS,1297,33,46.49799955,YES,http://www.surlatable.com/,4,4,12100,SV≥3000&AFF=Yes,B
Bobbi Brown,CSUS,8579,33,63.42000091,YES,http://www.bobbibrowncosmetics.com,5,4,590,REVENUE_60D≥50,B
White House Black Market,CSUS,2036,33,8.48849982,YES,http://www.whitehouseblackmarket.com/,4,2,14800,SV≥3000&AFF=Yes,B
Catherines,CSUS,4134,33,50.76300001,YES,http://www.catherines.com/,4,4,8100,REVENUE_60D≥50,B
AGACI,CSUS,8057,33,23.66000032,YES,http://www.agacistore.com/,4,4,5400,SV≥3000&AFF=Yes,B
Medals Of America,CSUS,13705,33,,YES,http://www.medalsofamerica.com/,3,1,880,SV≥500&AFF=Yes,C
Bonobos,CSUS,14347,33,8,YES,https://bonobos.com/,4,4,5400,SV≥3000&AFF=Yes,B
Eagle Creek,CSUS,24275,33,51.65000153,YES,http://www.eaglecreek.com,4,4,320,REVENUE_60D≥50,B
We-Vibe,CSUS,120896,33,,YES,http://we-vibe.com,4,2,590,SV≥500&AFF=Yes,C
Rugs USA,CSUS,3871,33,,NO,https://www.rugsusa.com/rugsusa/control/rugs,3,1,2900,SV≥500&AFF=Yes,C
car2go,CSUS,23696,33,,YES,https://www.car2go.com/US/en/,5,2,1000,SV≥500&AFF=Yes,C
PETCO,CSUS,299,33,38.91000032,YES,https://www.petco.com/shop/en/petcostore,4,4,74000,SV≥3000&AFF=Yes,B
The Body Shop,CSUK,213,33,,YES,https://www.thebodyshop.com/en-gb/,4,4,5400,SV≥3000&AFF=Yes,B
Cheryl's Cookies,CSUS,385,32,4.800000191,YES,http://www.cheryls.com/,4,4,3600,SV≥3000&AFF=Yes,B
Lancome,CSUS,7581,32,3.33039999,YES,http://www.lancome-usa.com/,4,4,1600,SV≥500&AFF=Yes,C
The Futon Shop,CSUS,40186,32,154.5600014,YES,http://www.thefutonshop.com,4,4,140,REVENUE_60D≥100,A
SmartBuyGlasses,CSUS,12191,32,91.77000237,YES,http://www.smartbuyglasses.com/,5,4,880,REVENUE_60D≥50,B
The Fresh Market,CSUS,12916,32,,YES,http://www.thefreshmarket.com/,4,1,1000,SV≥500&AFF=Yes,C
Ted Baker,CSUS,18675,32,9.250999928,YES,http://www.tedbaker.com/us,5,4,1300,SV≥500&AFF=Yes,C
Ritani,CSUS,20491,32,624.2299805,YES,http://www.ritani.com,4,2,70,REVENUE_60D≥100,A
Eden Brothers,CSUS,90503,32,91.36499989,YES,http://www.edenbrothers.com/,4,2,880,REVENUE_60D≥50,B
Nordstrom Rack,CSUS,36644,32,6.167999744,YES,https://www.nordstromrack.com/,4,4,40500,SV≥3000&AFF=Yes,B
Glasseslit,CSUS,112343,32,17.04999995,YES,https://www.glasseslit.com/,4,4,590,SV≥500&AFF=Yes,C
Puma,CSUS,1188,32,20.67000008,YES,http://us.puma.com/en_US/home,5,5,8100,SV≥3000&AFF=Yes,B
Lindy Bop,CSUK,16783,32,23.65999997,YES,http://www.lindybop.co.uk/,4,4,880,SV≥500&AFF=Yes,C
Very,CSUK,2343,32,3.969999917,YES,http://www.very.co.uk/,4,2,60500,SV≥3000&AFF=Yes,B
Forever New,CSAU,10870,32,11.13450003,YES,http://www.forevernew.com.au/,3,2,720,SV≥500&AFF=Yes,C
Artbeads,CSUS,402,31,,YES,http://www.artbeads.com/,4,1,1000,SV≥500&AFF=Yes,C
Blue Nile,CSUS,1636,31,11.02999973,YES,http://www.bluenile.com/,4,4,4400,SV≥3000&AFF=Yes,B
Omaha Steaks,CSUS,5928,31,,YES,http://www.omahasteaks.com/shop/,5,5,12100,SV≥3000&AFF=Yes,B
Barcelo,CSUS,4929,31,120.75,YES,https://www.barcelo.com/en-us/,4,4,260,REVENUE_60D≥100,A
MAC Cosmetics,CSUS,10189,31,3.329999924,YES,http://www.maccosmetics.com/,4,2,2900,SV≥500&AFF=Yes,C
Sonic Electronix,CSUS,11503,31,,YES,http://www.sonicelectronix.com/,4,2,880,SV≥500&AFF=Yes,C
Stila,CSUS,11639,31,3.905799985,YES,http://www.stilacosmetics.com/,4,4,880,SV≥500&AFF=Yes,C
Spartan Race,CSUS,35571,31,3,YES,http://www.spartan.com/,4,4,1000,SV≥500&AFF=Yes,C
School Outfitters,CSUS,22206,31,,YES,https://www.schooloutfitters.com/,4,2,590,SV≥500&AFF=Yes,C
FabKids,CSUS,23647,31,2,YES,http://www.fabkids.com,4,4,1000,SV≥500&AFF=Yes,C
KelbyOne,CSUS,32840,31,82.88999844,YES,http://af.kelbyone.com/,4,2,110,REVENUE_60D≥50,B
HP Hong Kong,CSUS,37613,31,109.7699993,YES,http://www.hpdirect.com.hk/s/store/generic/en_US/itf/,3,3,,REVENUE_60D≥100,A
Surgent CPE,CSUS,58811,31,127.3499985,YES,https://www.surgentcpe.com/,4,1,70,REVENUE_60D≥100,A
Clothing Shop Online,CSUS,76583,31,122.4999976,YES,http://www.clothingshoponline.com,3,3,210,REVENUE_60D≥100,A
Macy's,CSUS,83,31,8.27519989,YES,https://www.macys.com/,5,5,673000,SV≥3000&AFF=Yes,B
BCF,CSAU,9355,31,6.207899928,YES,http://www.bcf.com.au,2,2,720,SV≥500&AFF=Yes,C
4 Wheel Parts,CSUS,15,30,86.94000244,YES,http://www.4wheelparts.com/,4,4,1900,REVENUE_60D≥50,B
Vimeo,CSUS,19769,30,,YES,http://vimeo.com,5,5,590,SV≥500&AFF=Yes,C
Kate Spade,CSUS,5325,30,,YES,https://www.katespade.com/,4,2,12100,SV≥3000&AFF=Yes,B
St. Regis,CSUS,36114,30,54.3302002,YES,http://www.starwoodhotels.com/stregis/index.html,3,3,20,REVENUE_60D≥50,B
JCPenney,CSUS,8116,30,5.140999794,YES,http://www.jcpenney.com,5,5,1220000,SV≥3000&AFF=Yes,B
LovelyWholesale,CSUS,18531,30,18.6700002,YES,http://www.lovelywholesale.com/,5,4,2400,SV≥500&AFF=Yes,C
The Color Run,CSUS,26554,30,8.741999745,YES,http://store.thecolorrun.com/,4,2,880,SV≥500&AFF=Yes,C
Bigbustours,CSUS,40223,30,71.3220005,YES,http://bigbustours.com,3,3,320,REVENUE_60D≥50,B
Church Source,CSUS,65465,30,100.0400002,YES,http://www.churchsource.com,3,3,110,REVENUE_60D≥100,A
Home Chef,CSUS,85442,30,225,YES,http://www.homechef.com,4,4,4400,REVENUE_60D≥100,A
Pure Hockey,CSUS,18381,30,4.039999962,YES,http://www.purehockey.com/,4,2,1300,SV≥500&AFF=Yes,C
Healthspan,CSUK,3328,30,8.457899749,YES,http://www.healthspan.co.uk/,4,4,1600,SV≥500&AFF=Yes,C
Beefeater,CSUK,4783,30,,YES,http://www.beefeater.co.uk/,2,0,18100,SV≥5000,C
Edible Blooms,CSAU,7450,30,50.00000048,YES,http://www.edibleblooms.com.au/,2,2,140,REVENUE_60D≥50,B
Park'N Fly,CSCA,112024,30,,NO,http://www.parknfly.ca/,1,0,5400,SV≥5000,C
Kohls,CSUS,586,29,5,YES,http://www.kohls.com/,5,4,1500000,SV≥3000&AFF=Yes,B
Expedia,CSUS,772,29,,YES,http://www.expedia.com/,4,4,40500,SV≥3000&AFF=Yes,B
iRobot,CSUS,1145,29,58.97000034,YES,http://store.irobot.com/,4,4,720,REVENUE_60D≥50,B
Free People,CSUS,1155,29,,YES,https://www.freepeople.com,4,4,12100,SV≥3000&AFF=Yes,B
Bing Ads,CSUS,15564,29,,YES,https://advertise.bingads.microsoft.com/en-us,4,4,590,SV≥500&AFF=Yes,C
TD Ameritrade,CSUS,10495,29,85.5,YES,https://www.tdameritrade.com/home.page,4,2,2900,REVENUE_60D≥50,B
Shop World Kitchen,CSUS,11096,29,13.61000013,YES,http://www.shopworldkitchen.com/,4,4,720,SV≥500&AFF=Yes,C
Aveda,CSUS,11137,29,21.0800004,YES,http://www.aveda.com/,4,2,1900,SV≥500&AFF=Yes,C
Hotel-Icon,CSUS,110498,29,69.41539764,YES,http://www.hotel-icon.com/,3,3,10,REVENUE_60D≥50,B
One Hanes Place,CSUS,5467,29,8.241000026,YES,http://www.onehanesplace.com/,4,2,1600,SV≥500&AFF=Yes,C
Logitech,CSUS,9300,29,7.159999847,NO,https://www.logitech.com/en-us,3,3,720,SV≥500&AFF=Yes,C
Tesco direct,CSUK,4283,29,,YES,http://www.tesco.com/direct/,4,2,8100,SV≥3000&AFF=Yes,B
Fantasy Lingerie,CSAU,8165,29,102.460001,YES,https://www.fantasylingerie.com.au/,2,2,30,REVENUE_60D≥100,A
Hot Topic,CSUS,52,28,4.900000095,YES,http://www.hottopic.com/,4,2,22200,SV≥3000&AFF=Yes,B
Amazon,CSUS,178,28,,YES,http://www.amazon.com,4,4,368000,SV≥3000&AFF=Yes,B
Quill,CSUS,682,28,21.0999999,YES,https://www.quill.com/,4,2,9900,SV≥3000&AFF=Yes,B
Motorola,CSUS,1151,28,28.11999989,YES,http://www.motorola.com/us/home,4,2,1000,SV≥500&AFF=Yes,C
Faucet Direct,CSUS,2195,28,87.54999733,YES,http://www.faucetdirect.com/,3,2,880,REVENUE_60D≥50,B
Apple Vacations,CSUS,6637,28,216,YES,http://www.applevacations.com,4,2,6600,REVENUE_60D≥100,A
Boscov's,CSUS,8117,28,23.98000026,YES,http://www.boscovs.com,4,4,27100,SV≥3000&AFF=Yes,B
American Girl,CSUS,8185,28,,YES,http://www.americangirl.com/shop/,4,2,12100,SV≥3000&AFF=Yes,B
PajamaGram,CSUS,8198,28,,YES,http://www.pajamagram.com,4,2,8100,SV≥3000&AFF=Yes,B
Keurig,CSUS,8606,28,6.440000057,YES,http://www.keurig.com,4,2,8100,SV≥3000&AFF=Yes,B
4Imprint,CSUS,10477,28,,YES,http://www.4imprint.com/,3,0,8100,SV≥5000,C
Mary Maxim,CSUS,12318,28,,YES,http://www.marymaxim.com/,4,4,720,SV≥500&AFF=Yes,C
Sanuk,CSUS,14659,28,10.9799999,YES,http://www.sanuk.com/,4,4,1900,SV≥500&AFF=Yes,C
Saatva,CSUS,12534,28,68.84999847,YES,http://saatvamattress.com/,4,2,880,REVENUE_60D≥50,B
Expedia Thailand,CSUS,22970,28,86.73000336,YES,http://www.expedia.co.th/,3,3,10,REVENUE_60D≥50,B
Embassy Suites,CSUS,21505,28,,NO,http://embassysuites3.hilton.com/en/index.html,3,2,590,SV≥500&AFF=Yes,C
Lowes Moving,CSUS,148367,28,,NO,https://movinghelp.com/,1,0,8100,SV≥5000,C
London Pass,CSUK,1233,28,133.5609999,YES,https://www.londonpass.com/,4,3,210,REVENUE_60D≥100,A
Azimo,CSUK,9110,28,0,YES,https://azimo.com/en/,4,2,1000,SV≥500&AFF=Yes,C
Hard to Find,CSAU,11157,28,15.57280004,YES,http://www.hardtofind.com.au/,2,2,720,SV≥500&AFF=Yes,C
Addition Elle,CSCA,110109,28,4.809999987,NO,http://www.additionelle.com/,2,2,720,SV≥500&AFF=Yes,C
Maryland Square,CSUS,331,27,163.5525017,YES,http://www.marylandsquare.com/,3,2,880,REVENUE_60D≥100,A
Ace Hardware,CSUS,1101,27,0.75,YES,http://www.acehardware.com,4,4,14800,SV≥3000&AFF=Yes,B
CLEAR,CSUS,18277,27,120,YES,http://clearme.com/,3,1,880,REVENUE_60D≥100,A
BuyBackWorld,CSUS,31973,27,54.5,YES,http://www.buybackworld.com/,3,3,260,REVENUE_60D≥50,B
A1Supplements,CSUS,3115,27,51.45999956,YES,http://www.a1supplements.com/,4,2,260,REVENUE_60D≥50,B
Online Labels,CSUS,13592,27,,YES,http://www.onlinelabels.com,4,1,590,SV≥500&AFF=Yes,C
Ray Ban,CSUS,15575,27,,YES,http://www.ray-ban.com/usa,5,5,5400,SV≥3000&AFF=Yes,B
Pure Formulas,CSUS,15911,27,16.17999983,YES,http://www.pureformulas.com/,4,4,2900,SV≥500&AFF=Yes,C
prAna,CSUS,19760,27,15.9000001,YES,http://www.prana.com/,4,4,1300,SV≥500&AFF=Yes,C
Mark and Graham,CSUS,30759,27,,YES,http://www.markandgraham.com/,4,1,1900,SV≥500&AFF=Yes,C
Intermix,CSUS,22102,27,58.66280127,YES,http://www.intermixonline.com/,4,4,1300,REVENUE_60D≥50,B
Incipio,CSUS,26080,27,19.35999942,YES,http://www.incipio.com/,5,4,720,SV≥500&AFF=Yes,C
Boxed,CSUS,37666,27,6.319999814,YES,https://www.boxed.com/,4,2,5400,SV≥3000&AFF=Yes,B
ACE Fitness,CSUS,30198,27,143.7599945,YES,http://www.acefitness.org/,4,4,590,REVENUE_60D≥100,A
Lyst,CSUS,56816,27,,YES,http://www.lyst.com/,4,1,880,SV≥500&AFF=Yes,C
Lenovo,CSUS,1,27,,YES,http://www.lenovo.com/us/en/,5,4,5400,SV≥3000&AFF=Yes,B
shopDisney,CSUS,6225,27,,YES,https://www.shopdisney.com/,4,4,1600,SV≥500&AFF=Yes,C
Frescobol Carioca,CSUK,29234,27,282.5836992,YES,http://www.frescobolcarioca.com/,3,2,10,REVENUE_60D≥100,A
Virtual College,CSUK,1909,27,63.11999941,YES,http://www.virtual-college.co.uk/,4,4,210,REVENUE_60D≥50,B
HealthKart,CSIN,35555,27,,NO,https://www.healthkart.com/,2,2,8100,SV≥3000&AFF=Yes,B
The Great Courses,CSUS,4093,26,,YES,http://www.thegreatcourses.com,4,4,1600,SV≥500&AFF=Yes,C
HerRoom,CSUS,414,26,9.579999924,YES,http://www.herroom.com/,4,4,1900,SV≥500&AFF=Yes,C
Dollar Rent A Car,CSUS,479,26,,YES,http://www.dollar.com/,4,2,5400,SV≥3000&AFF=Yes,B
Direct Gardening,CSUS,3959,26,24,YES,http://www.directgardening.com/,3,2,720,SV≥500&AFF=Yes,C
The Real Real,CSUS,17269,26,59.20999956,YES,http://www.therealreal.com/,4,4,1900,REVENUE_60D≥50,B
Chegg,CSUS,1401,26,2.964000046,YES,http://www.chegg.com/,4,1,33100,SV≥3000&AFF=Yes,B
Ria Money Transfer,CSUS,37278,26,16,YES,https://www.riamoneytransfer.com/,3,2,720,SV≥500&AFF=Yes,C
Wildfang,CSUS,39456,26,75.21000099,YES,http://www.wildfang.com/,4,4,170,REVENUE_60D≥50,B
Shop LC,CSUS,10301,26,0.439999998,NO,https://www.shoplc.com/,4,1,720,SV≥500&AFF=Yes,C
Sonos,CSUS,10914,26,,YES,http://www.sonos.com/en-us/shop,4,4,1300,SV≥500&AFF=Yes,C
JamPlay,CSUS,12756,26,60,YES,http://www.jamplay.com/,4,2,170,REVENUE_60D≥50,B
Biz Chair,CSUS,12966,26,0.18,YES,http://www.bizchair.com/,4,2,590,SV≥500&AFF=Yes,C
JanSport,CSUS,25421,26,13.23250037,YES,http://www.jansport.com/shop/en/jansport-us,4,2,1900,SV≥500&AFF=Yes,C
Show Me Your Mumu,CSUS,39363,26,,YES,http://www.showmeyourmumu.com/,4,2,1600,SV≥500&AFF=Yes,C
Disney World,CSUS,18112,26,,YES,http://disneyworld.disney.go.com/,4,2,1600,SV≥500&AFF=Yes,C
Vera Bradley,CSUS,7593,26,19.56800008,YES,https://www.verabradley.com/us/Home,4,2,14800,SV≥3000&AFF=Yes,B
Pestana,CSUK,7161,26,74.96629906,YES,https://www.pestana.com/en,4,3,20,REVENUE_60D≥50,B
Travel Insurance Direct,CSAU,7070,26,9.075099707,YES,http://www.travelinsurancedirect.com.au/,2,2,1300,SV≥500&AFF=Yes,C
Newegg CA,CSCA,110007,26,0,YES,http://www.newegg.ca/,2,2,880,SV≥500&AFF=Yes,C
Canada Post,CSCA,111418,26,0.829999983,YES,http://www.canadapost.ca,2,2,880,SV≥500&AFF=Yes,C
AtomPark Software,CSUS,8331,25,57.65800095,YES,https://www.atompark.com,3,1,10,REVENUE_60D≥50,B
Rugs Direct,CSUS,3775,25,,YES,http://www.rugs-direct.com/,4,1,1600,SV≥500&AFF=Yes,C
Sam Ash,CSUS,3145,25,44,YES,http://www.samash.com/,5,3,1300,SV≥500&AFF=Yes,C
Florida Ticket Station,CSUS,7198,25,131.9099998,YES,http://www.floridaticketstation.com,3,3,30,REVENUE_60D≥100,A
Ilovedooney,CSUS,38282,25,14.55999994,YES,http://www.ilovedooney.com/,3,2,590,SV≥500&AFF=Yes,C
Blinds.com,CSUS,10347,25,75.12000036,YES,http://www.blinds.com/,4,2,4400,REVENUE_60D≥50,B
Victory Tailgate,CSUS,12962,25,,YES,https://www.victorytailgate.com/,4,1,1000,SV≥500&AFF=Yes,C
Henri Bendel,CSUS,17188,25,45.70000005,YES,http://www.henribendel.com/,4,4,1600,SV≥500&AFF=Yes,C
Maybelline,CSUS,26030,25,,YES,http://www.maybelline.com,3,0,9900,SV≥5000,C
Pink Boutique,CSUK,16490,25,9.988099813,YES,https://www.pinkboutique.co.uk/,4,3,6600,SV≥3000&AFF=Yes,B
Platypus Shoes,CSAU,14853,25,50.2699995,YES,https://www.platypusshoes.com.au/,2,2,210,REVENUE_60D≥50,B
Clearly Contacts,CSCA,110157,25,11.2,NO,http://www.clearly.ca/,2,2,4400,SV≥3000&AFF=Yes,B
HAVIT,CSUS,119612,24,2.400000095,YES,https://www.prohavit.com/,4,4,590,SV≥500&AFF=Yes,C
See's Candies,CSUS,7836,24,,NO,http://www.sees.com,3,2,9900,SV≥3000&AFF=Yes,B
Wolfermans,CSUS,8164,24,3.399999976,YES,http://www.wolfermans.com,4,4,1600,SV≥500&AFF=Yes,C
